id,price,neighbourhood_cleansed,neighbourhood_group_cleansed,review_scores_rating
1281284334607810839,131.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.87
1281286679214397631,73.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.78
1281289334480582570,67.0,l'Antiga Esquerra de l'Eixample,Eixample,4.3
1281292743063437038,74.0,l'Antiga Esquerra de l'Eixample,Eixample,4.28
1281298183182044394,276.0,la Barceloneta,Ciutat Vella,5.0
1281307246242781937,221.0,el Raval,Ciutat Vella,4.6
1281317538954104632,199.0,el Barri Gòtic,Ciutat Vella,4.96
1281334109804511314,47.0,la Vila de Gràcia,Gràcia,4.71
1282491700446195107,134.0,la Dreta de l'Eixample,Eixample,4.71
1282506140382258736,99.0,les Corts,Les Corts,4.17
1282518664928948942,99.0,la Sagrada Família,Eixample,4.71
1282524866097581336,67.0,la Dreta de l'Eixample,Eixample,4.71
1282541171649697060,296.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,5.0
1282547199795680549,94.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.96
1281707994218557763,51.0,l'Antiga Esquerra de l'Eixample,Eixample,4.0
1281716380929690644,50.0,l'Antiga Esquerra de l'Eixample,Eixample,4.5
1281724400738758381,50.0,la Nova Esquerra de l'Eixample,Eixample,4.0
1281731434011793907,97.0,el Barri Gòtic,Ciutat Vella,4.64
1281733833297587502,49.0,la Nova Esquerra de l'Eixample,Eixample,5.0
1281738605676823906,94.0,el Raval,Ciutat Vella,4.36
1281739845553902980,54.0,la Nova Esquerra de l'Eixample,Eixample,4.0
1281746611427683581,46.0,la Nova Esquerra de l'Eixample,Eixample,5.0
1281746676344266637,93.0,el Barri Gòtic,Ciutat Vella,4.7
1281751399029243430,50.0,la Nova Esquerra de l'Eixample,Eixample,5.0
1282554834553489868,32.0,el Raval,Ciutat Vella,4.71
1282590912551737732,116.0,la Vila de Gràcia,Gràcia,4.71
1282610604126663096,190.0,el Barri Gòtic,Ciutat Vella,4.85
1282625590276959612,139.0,la Nova Esquerra de l'Eixample,Eixample,3.33
1282638661444115774,55.0,el Raval,Ciutat Vella,4.0
1282688601370464941,61.0,el Barri Gòtic,Ciutat Vella,4.23
1282757717946187412,120.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
1282790117000514672,113.0,el Barri Gòtic,Ciutat Vella,4.96
1282790425210313280,456.0,el Barri Gòtic,Ciutat Vella,4.71
1282843268224762846,37.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
1281757370156503763,51.0,l'Antiga Esquerra de l'Eixample,Eixample,5.0
1281758817627763951,85.0,el Barri Gòtic,Ciutat Vella,4.53
1281761939745904436,48.0,l'Antiga Esquerra de l'Eixample,Eixample,4.56
1281765958024503314,55.0,el Raval,Ciutat Vella,3.85
1281766076098830452,41.0,l'Antiga Esquerra de l'Eixample,Eixample,4.0
1281775886915700412,52.0,el Raval,Ciutat Vella,4.44
1281787345995698906,73.0,el Raval,Ciutat Vella,4.5
1281814655610446552,86.0,el Barri Gòtic,Ciutat Vella,4.88
1281820277888716737,69.0,el Barri Gòtic,Ciutat Vella,4.38
1281842023148403857,39.0,el Barri Gòtic,Ciutat Vella,4.44
1282848249975241617,37.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
1282853148996471166,41.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
1282857905460153899,40.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
1283056469715520102,185.0,el Fort Pienc,Eixample,5.0
1283056712415303448,184.0,la Vila de Gràcia,Gràcia,4.71
1283141141289067391,34.0,la Barceloneta,Ciutat Vella,4.71
1283142397020993548,48.0,la Dreta de l'Eixample,Eixample,4.71
1283171439408787609,105.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.27
1283310674234099615,148.0,la Dreta de l'Eixample,Eixample,4.33
1283331283027985342,121.0,la Vila de Gràcia,Gràcia,3.8
1283346531861128466,101.0,l'Antiga Esquerra de l'Eixample,Eixample,3.5
1283350855800085342,101.0,l'Antiga Esquerra de l'Eixample,Eixample,3.5
1282019773196750138,39.0,la Sagrada Família,Eixample,4.78
1282247869289283731,36.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
1282260066005435558,38.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
1282267265390699300,41.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
1282339314508377074,84.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
1282360995338507253,178.0,el Barri Gòtic,Ciutat Vella,5.0
1282370816835072617,763.0,el Barri Gòtic,Ciutat Vella,5.0
1282383449282911742,233.0,la Barceloneta,Ciutat Vella,4.94
1284030510623201095,88.0,Sant Andreu,Sant Andreu,4.71
1283357871218141768,40.0,el Raval,Ciutat Vella,4.71
1283387196397163220,701.0,la Dreta de l'Eixample,Eixample,4.71
1283389522886657875,90.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.57
1283399226590202400,64.0,la Dreta de l'Eixample,Eixample,3.0
1283475053119401917,119.0,la Nova Esquerra de l'Eixample,Eixample,5.0
1283568814098065481,152.0,el Poble Sec,Sants-Montjuïc,5.0
1283872953286006130,246.0,la Dreta de l'Eixample,Eixample,5.0
1284037901467480542,98.0,el Raval,Ciutat Vella,3.73
1284039682614950224,56.0,el Barri Gòtic,Ciutat Vella,4.67
1284042751627210493,170.0,el Barri Gòtic,Ciutat Vella,4.83
1284043009183802345,54.0,la Dreta de l'Eixample,Eixample,4.38
1284043345896033388,276.0,la Barceloneta,Ciutat Vella,4.95
1284047147934906618,57.0,la Nova Esquerra de l'Eixample,Eixample,4.45
1284048176304898541,59.0,el Barri Gòtic,Ciutat Vella,4.75
1284054173204292347,58.0,la Nova Esquerra de l'Eixample,Eixample,4.61
1284056967616144384,89.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.96
1284057598369705788,88.0,Sant Andreu,Sant Andreu,4.71
1283876097083727511,70.0,la Barceloneta,Ciutat Vella,4.71
1283880732136948116,135.0,el Poblenou,Sant Martí,5.0
1283898795196866342,55.0,Hostafrancs,Sants-Montjuïc,4.71
1283898936206636300,139.0,la Sagrada Família,Eixample,3.0
1283984821489920711,95.0,les Tres Torres,Sarrià-Sant Gervasi,5.0
1284008186376747117,84.0,Hostafrancs,Sants-Montjuïc,4.57
1284011788552572412,80.0,el Poble Sec,Sants-Montjuïc,4.93
1284013764953237523,69.0,el Poble Sec,Sants-Montjuïc,4.57
1284063031312301191,59.0,el Raval,Ciutat Vella,4.2
1284071041316278463,84.0,Sant Andreu,Sant Andreu,4.71
1284087414294918434,79.0,Sant Andreu,Sant Andreu,4.71
1284098144303853126,86.0,la Barceloneta,Ciutat Vella,5.0
1284116531724080186,139.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,3.5
1284141028678153826,180.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.8
1284160497904157124,65.0,la Marina del Prat Vermell,Sants-Montjuïc,4.77
1284161075108207033,23.0,el Barri Gòtic,Ciutat Vella,4.25
1284168887622226394,72.0,la Bordeta,Sants-Montjuïc,5.0
1284195105526815161,90.0,les Roquetes,Nou Barris,4.71
1284016676206323883,70.0,el Poble Sec,Sants-Montjuïc,4.5
1284019049758729083,166.0,el Barri Gòtic,Ciutat Vella,4.57
1284022173877674877,60.0,Sant Antoni,Eixample,4.76
1284023428080256235,266.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.25
1284024742617986529,179.0,el Barri Gòtic,Ciutat Vella,4.77
1284029658868467699,24.0,la Font de la Guatlla,Sants-Montjuïc,4.71
1284030258902682855,97.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.88
1284791763047016665,99.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,4.71
1284795512310749181,60.0,la Dreta de l'Eixample,Eixample,4.0
1284228182555806217,71.0,la Vila de Gràcia,Gràcia,4.23
1284251522577823796,69.0,la Dreta de l'Eixample,Eixample,4.36
1284251564662967127,70.0,la Dreta de l'Eixample,Eixample,4.67
1284266676737499564,157.0,el Raval,Ciutat Vella,4.71
1284270547686913894,56.0,la Dreta de l'Eixample,Eixample,4.75
1284277261670846523,61.0,la Nova Esquerra de l'Eixample,Eixample,5.0
1284304925601085779,360.0,la Dreta de l'Eixample,Eixample,5.0
1284433570632843806,269.0,el Raval,Ciutat Vella,5.0
1284449260089585837,291.0,l'Antiga Esquerra de l'Eixample,Eixample,4.83
1284553414861193822,59.0,la Sagrada Família,Eixample,4.57
1284795786568684207,96.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,4.71
1284800500983947165,60.0,l'Antiga Esquerra de l'Eixample,Eixample,4.0
1284807493840936060,50.0,l'Antiga Esquerra de l'Eixample,Eixample,5.0
1284808310654924475,64.0,la Vila de Gràcia,Gràcia,4.64
1284841697629197313,43.0,la Dreta de l'Eixample,Eixample,3.83
1284860789473844437,439.0,l'Antiga Esquerra de l'Eixample,Eixample,5.0
1284875489233225788,67.0,el Raval,Ciutat Vella,4.71
1284897759892728848,120.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.88
1284555702659770351,59.0,Sant Andreu,Sant Andreu,4.71
1284562126644049132,72.0,la Sagrada Família,Eixample,4.33
1284570523667815381,100.0,el Raval,Ciutat Vella,4.71
1284590816663751175,70.0,Sants - Badal,Sants-Montjuïc,4.71
1284612151258553527,154.0,la Vila Olímpica del Poblenou,Sant Martí,4.71
1284620282893985505,216.0,la Dreta de l'Eixample,Eixample,4.5
1284622571982981912,42.0,la Vila Olímpica del Poblenou,Sant Martí,1.0
1284625713930086427,84.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
1284633150694443577,97.0,el Raval,Ciutat Vella,4.29
1284929036258754815,55.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.71
1284958203562297081,81.0,el Poble Sec,Sants-Montjuïc,4.71
1284996543624154979,66.0,el Raval,Ciutat Vella,2.0
1285009490509507385,75.0,el Raval,Ciutat Vella,1.0
1285016454336676992,65.0,el Raval,Ciutat Vella,1.5
1285032816903035704,56.0,la Sagrera,Sant Andreu,4.44
1284633616790486525,82.0,el Barri Gòtic,Ciutat Vella,4.48
1284634954193486171,56.0,el Barri Gòtic,Ciutat Vella,4.78
1284644720447616755,56.0,el Barri Gòtic,Ciutat Vella,4.88
1284645860020601152,121.0,les Tres Torres,Sarrià-Sant Gervasi,4.71
1284659555831533014,48.0,la Vila de Gràcia,Gràcia,4.14
1284663432855044969,90.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
1284667959718992188,58.0,la Nova Esquerra de l'Eixample,Eixample,4.6
1284670074497047981,58.0,la Nova Esquerra de l'Eixample,Eixample,3.5
1284672054446846600,58.0,la Nova Esquerra de l'Eixample,Eixample,4.8
1285231472935803257,70.0,la Barceloneta,Ciutat Vella,4.71
1285269934807317892,68.0,el Raval,Ciutat Vella,5.0
1285287400943349942,134.0,Sarrià,Sarrià-Sant Gervasi,5.0
1285328567685139449,27.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.71
1285340367673704294,45.0,el Raval,Ciutat Vella,4.71
1285348429284956684,1000.0,la Vila Olímpica del Poblenou,Sant Martí,4.67
1285358596268794177,142.0,el Poble Sec,Sants-Montjuïc,2.75
1285376813187642855,28.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.71
1285385928437419834,89.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.9
1284673447324384374,58.0,la Nova Esquerra de l'Eixample,Eixample,5.0
1284674587209185931,248.0,la Dreta de l'Eixample,Eixample,4.71
1284679446949300732,60.0,la Dreta de l'Eixample,Eixample,4.5
1284680147239491494,97.0,el Raval,Ciutat Vella,3.83
1284683645278798521,45.0,la Vila Olímpica del Poblenou,Sant Martí,4.71
1284687786091207044,126.0,les Tres Torres,Sarrià-Sant Gervasi,4.71
1284692600639823597,70.0,el Barri Gòtic,Ciutat Vella,4.67
1284695394865128528,127.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
1284697406878274208,60.0,la Dreta de l'Eixample,Eixample,3.8
1284703124866498196,60.0,l'Antiga Esquerra de l'Eixample,Eixample,5.0
1285412280505781671,29.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.71
1285442701470370489,94.0,Hostafrancs,Sants-Montjuïc,3.0
1285448245430847263,95.0,el Barri Gòtic,Ciutat Vella,4.88
1285456595786121116,65.0,el Barri Gòtic,Ciutat Vella,4.75
1285463340894958437,91.0,el Barri Gòtic,Ciutat Vella,4.81
1284705365537739439,117.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,4.71
1284712197744333109,59.0,el Barri Gòtic,Ciutat Vella,4.88
1284717957087834822,59.0,el Barri Gòtic,Ciutat Vella,3.5
1284719649382889877,46.0,l'Antiga Esquerra de l'Eixample,Eixample,4.67
1284731306306044685,94.0,el Raval,Ciutat Vella,5.0
1284740722873119519,59.0,el Barri Gòtic,Ciutat Vella,4.53
1284759781468369790,60.0,el Barri Gòtic,Ciutat Vella,4.15
1284764358547149553,209.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,5.0
1285467987874856478,73.0,el Barri Gòtic,Ciutat Vella,4.83
1285468706690182124,138.0,la Dreta de l'Eixample,Eixample,3.5
1285505929053846440,89.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.95
1285505946245944863,197.0,la Sagrada Família,Eixample,4.0
1285518492653137479,100.0,l'Antiga Esquerra de l'Eixample,Eixample,3.5
1285533249898369222,109.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.71
1285536719028972599,120.0,la Vila de Gràcia,Gràcia,4.5
1285567339802838557,72.0,el Barri Gòtic,Ciutat Vella,4.36
1284767528530077206,120.0,el Poble Sec,Sants-Montjuïc,3.5
1284776432606950181,50.0,el Barri Gòtic,Ciutat Vella,4.57
1284786139027421842,119.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,4.71
1284788687792851528,53.0,la Dreta de l'Eixample,Eixample,5.0
1284791227659449321,56.0,la Vila de Gràcia,Gràcia,4.0
1287660464052621896,131.0,el Barri Gòtic,Ciutat Vella,4.71
1287676570153324415,85.0,la Dreta de l'Eixample,Eixample,4.31
1287678875339341628,209.0,la Dreta de l'Eixample,Eixample,4.71
1285579369525069798,156.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.0
1285580153497912259,173.0,el Raval,Ciutat Vella,4.71
1285620992659085404,103.0,el Fort Pienc,Eixample,4.5
1285655181481821659,1316.0,la Nova Esquerra de l'Eixample,Eixample,4.71
1285659568413685657,60.0,el Carmel,Horta-Guinardó,5.0
1285736153466318287,1446.0,Sant Antoni,Eixample,4.71
1287690237238541116,73.0,la Dreta de l'Eixample,Eixample,4.67
1287691804166031011,117.0,el Barri Gòtic,Ciutat Vella,4.71
1287750681400038769,52.0,la Dreta de l'Eixample,Eixample,3.5
1288213843590145778,163.0,el Parc i la Llacuna del Poblenou,Sant Martí,5.0
1288218468919375877,125.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.71
1288264572605848755,150.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
1288282464289164356,33.0,el Besòs i el Maresme,Sant Martí,4.75
1288293421195941124,60.0,el Besòs i el Maresme,Sant Martí,4.71
1288321446407266270,74.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.71
1286086900904496224,64.0,la Marina del Prat Vermell,Sants-Montjuïc,4.87
1286145782734990973,75.0,el Barri Gòtic,Ciutat Vella,4.56
1286152532268695296,71.0,Sant Antoni,Eixample,4.17
1286167939114645293,51.0,el Raval,Ciutat Vella,4.71
1286173619620728295,49.0,l'Antiga Esquerra de l'Eixample,Eixample,4.43
1286215061763043932,35.0,Horta,Horta-Guinardó,5.0
1286330785801235937,2113.0,la Nova Esquerra de l'Eixample,Eixample,4.71
1286410523989349506,1000.0,Hostafrancs,Sants-Montjuïc,4.71
1288361050937219535,51.0,el Barri Gòtic,Ciutat Vella,4.71
1288364912175374056,62.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
1288383499108256917,94.0,el Barri Gòtic,Ciutat Vella,4.79
1288386541116415175,135.0,el Raval,Ciutat Vella,4.71
1288401594837240912,50.0,el Raval,Ciutat Vella,4.0
1288410225081092681,45.0,el Barri Gòtic,Ciutat Vella,4.57
1288427045124652159,2161.0,la Nova Esquerra de l'Eixample,Eixample,4.71
1288457104620436963,76.0,Hostafrancs,Sants-Montjuïc,4.13
1286466046095924475,40.0,el Poblenou,Sant Martí,4.71
1286467848383397497,60.0,el Poblenou,Sant Martí,5.0
1286849960910917567,103.0,l'Antiga Esquerra de l'Eixample,Eixample,5.0
1286941519763469133,62.0,el Raval,Ciutat Vella,4.5
1286950150256074014,30.0,el Clot,Sant Martí,4.82
1286958548332256095,59.0,la Guineueta,Nou Barris,4.67
1286958755828369822,59.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.13
1288475234406619469,125.0,la Dreta de l'Eixample,Eixample,4.0
1288608774260433168,132.0,la Barceloneta,Ciutat Vella,4.76
1288612585471345669,54.0,les Corts,Les Corts,4.71
1288628547069582463,91.0,el Raval,Ciutat Vella,4.5
1288666320170110830,50.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
1288669975409162828,119.0,Hostafrancs,Sants-Montjuïc,5.0
1288868107219207264,108.0,Sant Antoni,Eixample,4.71
1287011043554911012,37.0,el Carmel,Horta-Guinardó,4.71
1287030835272556589,93.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,5.0
1287056249669363822,76.0,el Raval,Ciutat Vella,5.0
1287093357627637107,48.0,la Sagrada Família,Eixample,4.67
1287117969999750480,58.0,el Congrés i els Indians,Sant Andreu,5.0
1287496606110517963,52.0,el Raval,Ciutat Vella,4.38
1287497122787530082,164.0,la Vila de Gràcia,Gràcia,3.0
1287506109285354651,52.0,l'Antiga Esquerra de l'Eixample,Eixample,3.6
1287515847852854664,208.0,la Sagrada Família,Eixample,4.67
1287522874000902637,119.0,l'Antiga Esquerra de l'Eixample,Eixample,3.5
1288948797474454270,68.0,la Dreta de l'Eixample,Eixample,4.71
1289001999467815270,35.0,el Poble Sec,Sants-Montjuïc,4.71
1289007140505930918,68.0,el Raval,Ciutat Vella,4.73
1289044321078712363,200.0,la Dreta de l'Eixample,Eixample,4.91
1289071549689384118,54.0,Sant Antoni,Eixample,5.0
1289080947991402706,386.0,la Nova Esquerra de l'Eixample,Eixample,4.71
1289098743520143632,153.0,la Vila de Gràcia,Gràcia,4.71
1287580807924554102,80.0,la Salut,Gràcia,4.71
1287610757999307965,164.0,el Baix Guinardó,Horta-Guinardó,4.92
1289104585131525096,49.0,Sant Antoni,Eixample,3.6
1289119410215097869,58.0,la Dreta de l'Eixample,Eixample,4.14
1289122891755233537,138.0,la Vila de Gràcia,Gràcia,4.71
1289125906594294716,137.0,la Nova Esquerra de l'Eixample,Eixample,4.71
1289126181001424785,50.0,l'Antiga Esquerra de l'Eixample,Eixample,5.0
1289132775400193656,41.0,la Dreta de l'Eixample,Eixample,3.0
1289154094328143217,52.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
1290452946230674001,69.0,la Dreta de l'Eixample,Eixample,3.88
1290459064393130756,86.0,la Dreta de l'Eixample,Eixample,4.71
1290464025292114977,60.0,la Dreta de l'Eixample,Eixample,5.0
1290475202210887191,92.0,la Dreta de l'Eixample,Eixample,4.73
1290481615385535091,290.0,la Dreta de l'Eixample,Eixample,4.83
1290482699454974564,97.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.83
1290488639931879896,40.0,el Camp de l'Arpa del Clot,Sant Martí,4.71
1290490787320427139,44.0,l'Antiga Esquerra de l'Eixample,Eixample,5.0
1290491739671064840,154.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
1289179663576096433,771.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
1289227322171655736,65.0,el Barri Gòtic,Ciutat Vella,4.71
1289236858378768166,55.0,el Raval,Ciutat Vella,4.6
1289257999644099683,163.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,3.88
1289622301865511284,70.0,Navas,Sant Andreu,4.0
1289626274109641711,149.0,la Bordeta,Sants-Montjuïc,4.78
1289640153479645444,210.0,Sant Antoni,Eixample,5.0
1289663566344545042,67.0,la Marina de Port,Sants-Montjuïc,4.71
1289710314820680874,174.0,l'Antiga Esquerra de l'Eixample,Eixample,4.33
1289711388153884003,272.0,el Raval,Ciutat Vella,4.25
1290495935182855027,107.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.5
1290497176890092681,80.0,l'Antiga Esquerra de l'Eixample,Eixample,4.67
1290501496978661696,127.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.38
1290504759208406637,181.0,la Sagrada Família,Eixample,4.0
1290504862585194817,73.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.56
1290526135170279789,310.0,la Dreta de l'Eixample,Eixample,5.0
1289711609008675584,201.0,el Barri Gòtic,Ciutat Vella,4.71
1289711913724159460,215.0,el Raval,Ciutat Vella,4.0
1289712250241327646,166.0,el Raval,Ciutat Vella,4.38
1289726887510587934,50.0,la Dreta de l'Eixample,Eixample,4.71
1289740146311832448,138.0,el Raval,Ciutat Vella,5.0
1289749441776527417,46.0,la Nova Esquerra de l'Eixample,Eixample,5.0
1289757997037791094,50.0,la Nova Esquerra de l'Eixample,Eixample,4.8
1290548594961016158,25.0,la Marina del Prat Vermell,Sants-Montjuïc,4.71
1290582335628370248,58.0,la Barceloneta,Ciutat Vella,4.71
1289766919743382792,49.0,les Corts,Les Corts,4.75
1289771936639318727,49.0,la Nova Esquerra de l'Eixample,Eixample,4.67
1289803386621527586,46.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
1289804115404513530,53.0,la Sagrada Família,Eixample,4.71
1289805415419102096,57.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
1289831077184398013,68.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.71
1290587325312695096,127.0,el Raval,Ciutat Vella,3.88
1290588211656340930,1000.0,el Raval,Ciutat Vella,4.0
1290589485455419596,1000.0,el Raval,Ciutat Vella,5.0
1290601361326270777,260.0,el Raval,Ciutat Vella,5.0
1290786013798769023,212.0,Sants,Sants-Montjuïc,4.77
1290846298248931418,26.0,el Fort Pienc,Eixample,4.71
1291133162321715881,57.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.0
1291491997360100119,130.0,Sarrià,Sarrià-Sant Gervasi,4.75
1291497531454936177,117.0,Sarrià,Sarrià-Sant Gervasi,4.75
1289847498617242029,60.0,el Poblenou,Sant Martí,4.71
1289860939412405193,276.0,la Dreta de l'Eixample,Eixample,5.0
1290063987653618440,203.0,el Barri Gòtic,Ciutat Vella,5.0
1294327415735402228,100.0,el Parc i la Llacuna del Poblenou,Sant Martí,4.71
1294764573635644813,165.0,la Dreta de l'Eixample,Eixample,4.71
1294777663656386682,136.0,la Dreta de l'Eixample,Eixample,4.71
1294780014208429369,146.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.71
1294854160792731224,118.0,Sarrià,Sarrià-Sant Gervasi,4.0
1291876802006356307,36.0,Sant Antoni,Eixample,4.71
1292043162782691165,49.0,la Sagrada Família,Eixample,4.73
1292065934188670404,11.0,les Tres Torres,Sarrià-Sant Gervasi,4.71
1292476637440964871,64.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,1.0
1292484978098086276,120.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,3.8
1292533237110479646,91.0,la Salut,Gràcia,4.71
1292549489094681171,330.0,la Dreta de l'Eixample,Eixample,4.71
1294909420510196222,68.0,la Nova Esquerra de l'Eixample,Eixample,4.64
1294978255743163082,72.0,la Barceloneta,Ciutat Vella,4.5
1294991566354580744,110.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5.0
1295061394519116760,1389.0,la Nova Esquerra de l'Eixample,Eixample,4.71
1295069711004420200,207.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.71
1295109553094069217,120.0,el Raval,Ciutat Vella,4.82
1295362025564110062,1157.0,la Nova Esquerra de l'Eixample,Eixample,4.71
1292608863353103593,199.0,la Dreta de l'Eixample,Eixample,4.71
1292611893703792665,161.0,la Dreta de l'Eixample,Eixample,4.71
1292617616126767930,31.0,el Raval,Ciutat Vella,4.38
1292635009644739748,111.0,la Vila de Gràcia,Gràcia,4.14
1292638147839818262,44.0,el Barri Gòtic,Ciutat Vella,5.0
1292646963875566324,160.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,5.0
1295456298046796527,74.0,la Nova Esquerra de l'Eixample,Eixample,4.71
1295464853206774273,69.0,el Raval,Ciutat Vella,1.0
1295478572937818526,115.0,el Raval,Ciutat Vella,4.71
1295503756320003869,1044.0,la Nova Esquerra de l'Eixample,Eixample,4.71
1295517638592142191,72.0,el Poblenou,Sant Martí,4.71
1295527377922882528,129.0,Sants,Sants-Montjuïc,4.0
1295542198386087673,46.0,el Camp de l'Arpa del Clot,Sant Martí,5.0
1295602762908521860,167.0,la Bordeta,Sants-Montjuïc,4.71
1292671472291425263,104.0,la Barceloneta,Ciutat Vella,4.71
1292696195101760234,167.0,el Raval,Ciutat Vella,4.75
1292709800421643294,211.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.5
1292727318883945167,29.0,el Raval,Ciutat Vella,4.17
1292738066360335923,32.0,el Raval,Ciutat Vella,4.78
1292745180976266595,154.0,la Dreta de l'Eixample,Eixample,4.71
1292750816888153923,158.0,el Baix Guinardó,Horta-Guinardó,4.82
1292854856562272057,109.0,el Congrés i els Indians,Sant Andreu,5.0
1295685727532508235,112.0,el Fort Pienc,Eixample,4.71
1295753821512426428,242.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,5.0
1295823924796594577,70.0,la Dreta de l'Eixample,Eixample,4.86
1295850237784093567,1301.0,la Dreta de l'Eixample,Eixample,4.71
1295868939315012660,518.0,la Dreta de l'Eixample,Eixample,4.71
1295882344774357966,391.0,la Dreta de l'Eixample,Eixample,4.71
1296037462413152116,82.0,el Raval,Ciutat Vella,4.71
1296226058057503255,126.0,el Raval,Ciutat Vella,3.7
1296951848243965939,72.0,la Sagrada Família,Eixample,4.25
1292891377780095088,44.0,el Raval,Ciutat Vella,4.54
1292983743725650003,2000.0,la Dreta de l'Eixample,Eixample,4.71
1293272291723523068,54.0,el Poblenou,Sant Martí,5.0
1293295194230169817,50.0,el Poblenou,Sant Martí,4.71
1293499663181820245,130.0,les Corts,Les Corts,4.71
1293529098265085593,130.0,les Corts,Les Corts,4.71
1297199397303374425,88.0,Sant Genís dels Agudells,Horta-Guinardó,4.71
1297679090632750363,209.0,Sant Antoni,Eixample,3.86
1297680616341035691,616.0,el Raval,Ciutat Vella,4.75
1297681336375249362,393.0,la Dreta de l'Eixample,Eixample,5.0
1297700786324823861,60.0,el Barri Gòtic,Ciutat Vella,4.71
1297706145155305141,136.0,Sant Antoni,Eixample,4.07
1293619344091412541,91.0,el Raval,Ciutat Vella,5.0
1293631015430621799,90.0,el Raval,Ciutat Vella,5.0
1293670841785900885,128.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,5.0
1293933503939614653,84.0,la Barceloneta,Ciutat Vella,4.71
1293965563737318901,131.0,el Barri Gòtic,Ciutat Vella,4.71
1293988362594262558,233.0,la Vila de Gràcia,Gràcia,4.71
